draw,delta_source_balanced_macro_f1,delta_source_balanced_brier,delta_source_balanced_log_loss
135,0.00353529075643,0.00580731634231,0.0293168896256
136,0.00820751014347,0.00119120048724,0.0205745274113
137,-0.00202432109044,-0.0014128860371,0.0112916097367
138,0.0106156162992,0.00692641866961,0.0380816660713
139,0.00790823341152,0.00491281378114,0.0256164864429
140,8.57478470464e-05,0.00460564637028,0.0344869860071
141,0.00932478506611,0.0097870985633,0.0426193536135
142,0.00877136222425,0.00328146564198,0.0236275342505
143,-0.00562351026482,0.0105805249522,0.0368425402676
144,0.00135738587903,0.0142399142259,0.0541362995917
145,0.00987396232514,-0.00342911752671,0.0119035528328
146,-0.00119545905326,0.00690899969813,0.0303515559211
147,0.00463802830028,0.00835261435959,0.0424434235778
148,0.00709822071439,0.00356444867364,0.0303862989616
149,0.0109380422448,0.00377559601604,0.0352397037288
150,0.0051981233744,0.00902029586425,0.0327672871256
151,0.00649886106963,0.00258486428372,0.029471734406
152,0.00934998578612,-0.000189068210497,0.0177214731778
153,0.00599124174331,0.00804121117199,0.0497007008619
154,0.00754247517941,0.00788049529775,0.0351531384516
155,-0.00149619416245,0.00839780242131,0.0355538189511
156,0.00823039189438,0.0067717211165,0.0386914520156
157,0.00451828889872,0.00516288148462,0.0351000022181
158,-0.0045057419698,0.0116297874817,0.048074987376
159,0.013204713125,-0.00338347269517,0.0217462671411
160,0.010951331101,0.0102725783313,0.049400376731
161,0.00577345877012,0.00327511534739,0.025567432279
162,0.00469979283373,-0.000756978958051,0.0212614083458
163,0.0101719365169,0.00104729700489,0.0296182664582
164,0.00366876589451,0.0114547294757,0.0474112630676
165,0.000652674952003,0.00933463836046,0.042992480601
166,0.0091710986072,0.00124513441225,0.025112041513
167,0.00251225311666,0.0110587855441,0.045773093028
168,0.0131703964623,-0.0060190261893,0.0021564622834
169,0.013577327277,0.00425196411119,0.034872322615
170,0.012609975833,-0.00300479619892,0.00937197091805
171,0.00687702982507,0.00591528388687,0.0358781052088
172,0.00251592318906,0.00543932914872,0.0244505506389
173,0.0106817932003,0.00340673774581,0.0327539074742
174,0.00254729979974,0.00523387065253,0.0254296364934
175,0.00566515868501,0.00798488306243,0.0429705506263
176,0.00184179308145,0.0115761686496,0.0465140144144
177,0.00867192533454,0.00298570209541,0.0390162926522
178,0.0151002842957,-0.000971731789206,0.0289844375313
179,0.00490818856865,0.00143524487895,0.0222263630231
180,0.00305980592553,0.00374538651304,0.0302494938214
181,0.0099220850043,0.00664906627614,0.0413363379135
182,0.00665947355489,0.00590525273217,0.0446067977077
183,0.00292148526609,0.00445392649838,0.0317634281875
184,-0.00128939821986,0.0084459692316,0.0362856241703
185,0.00455917134945,0.00449652183707,0.0255334187286
186,0.00947211975188,0.000446868818179,0.0253858573429
187,0.00353426872113,0.00485370126961,0.0325307247472
188,0.000195528847579,-0.00144860666274,0.016235468788
189,0.00592084664822,0.00762537413341,0.0386228479193
190,0.00871623567552,0.00561482104275,0.034218020739
191,0.00806949283549,0.00556142977268,0.0292165095843
192,-0.000388021991249,0.00161580954745,0.0170898275113
193,0.00818070171577,0.00114824359515,0.0175761179988
194,0.000489882106491,0.00971521780312,0.0490945546423
195,0.015131549124,-0.00262176609428,0.020502824613
196,0.0148337648511,0.00379633295974,0.0340993592484
197,0.00896022026311,0.00294331829349,0.0366298237188
198,0.00707562302587,0.000572063399726,0.0282398799942
199,0.0144639454919,-0.000348934018918,0.0258918242752
200,0.00342546633278,0.0017505087966,0.0180619667927
201,0.0124638178744,-0.00459114043479,0.0102433550202
202,0.0145687254227,0.000880581637314,0.0328917100171
203,0.00106367627334,0.00207568854169,0.026010314539
204,0.00430671176983,0.00245031238889,0.033426290644
205,0.00565617020993,0.00847266201172,0.0449135904425
206,-0.00229328818085,0.0100531187958,0.0341470516443
207,0.00583359834357,0.00620790126083,0.0411478848684
208,0.0131644854965,-0.00515669550835,0.0155132654406
209,0.00535882407467,0.00343352117553,0.0295471730608
210,0.0130891525787,0.00120875788699,0.0290838579538
211,0.00745472667122,0.000138467676599,0.0267244407271
212,-0.0020145257602,0.011609261654,0.0451187633466
213,0.0106048139428,0.00281703950738,0.0283675654181
214,0.000760109475002,0.00571866850891,0.0218008245015
215,-0.00291727157574,0.0114873188379,0.0363020636951
